unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,bbl,vehicle_type,closed_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location
59690395,2023-12-10T00:49:30.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11207,640 STANLEY AVENUE,STANLEY AVENUE,VERMONT STREET,VAN SICLEN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-10T01:23:26.000,05 BROOKLYN,BROOKLYN,1016195,179364,MOBILE,Unspecified,BROOKLYN,40.65893182677183,-73.88486278314905,"{'latitude': '40.65893182677183', 'longitude': '-73.88486278314905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214,45,2,25,47,47,3043710001,,2023-12-10T01:23:24.000,,,,,VERMONT STREET,VAN SICLEN AVENUE,STANLEY AVENUE,
59692998,2023-12-10T00:49:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,375 REMSEN AVENUE,REMSEN AVENUE,EAST   57 STREET,LENOX ROAD,ADDRESS,BROOKLYN,In Progress,,,17 BROOKLYN,BROOKLYN,1005367,178405,PHONE,Unspecified,BROOKLYN,40.6563320270823,-73.92389239434421,"{'latitude': '40.6563320270823', 'longitude': '-73.92389239434421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16866,61,2,17,40,40,3046450050,,,,,,,EAST   57 STREET,LENOX ROAD,REMSEN AVENUE,
59690984,2023-12-10T00:49:11.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10037,69 WEST  139 STREET,WEST  139 STREET,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,In Progress,,,10 MANHATTAN,MANHATTAN,1001386,236683,MOBILE,Unspecified,MANHATTAN,40.81629924897664,-73.93809183591688,"{'latitude': '40.81629924897664', 'longitude': '-73.93809183591688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13095,18,4,36,20,20,,,,,,,,5 AVENUE,LENOX AVENUE,WEST  139 STREET,
59691377,2023-12-10T00:49:03.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:04:35.000,04 QUEENS,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,4018620001,,2023-12-10T01:04:32.000,,,,,92 STREET,93 STREET,CORONA AVENUE,
59688967,2023-12-10T00:49:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11102,29-27 NEWTOWN AVENUE,NEWTOWN AVENUE,29 STREET,30 STREET,ADDRESS,ASTORIA,In Progress,,,01 QUEENS,QUEENS,1006016,219290,MOBILE,Unspecified,QUEENS,40.76854998222843,-73.92142115721732,"{'latitude': '40.76854998222843', 'longitude': '-73.92142115721732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16859,39,3,4,72,72,4005970001,,,,,,,29 STREET,30 STREET,NEWTOWN AVENUE,
59691564,2023-12-10T00:49:00.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10024,123 WEST   85 STREET,WEST   85 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:08:11.000,07 MANHATTAN,MANHATTAN,991578,225705,PHONE,Unspecified,MANHATTAN,40.78618122501569,-73.97353771130912,"{'latitude': '40.78618122501569', 'longitude': '-73.97353771130912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12421,20,4,19,12,12,1012160020,,2023-12-10T01:08:07.000,,,,,COLUMBUS AVENUE,AMSTERDAM AVENUE,WEST   85 STREET,
59688253,2023-12-10T00:48:59.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:04:15.000,04 QUEENS,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,4018620001,,2023-12-10T01:04:11.000,,,,,92 STREET,93 STREET,CORONA AVENUE,
59693006,2023-12-10T00:48:58.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11101,38-18 28 STREET,28 STREET,38 AVENUE,39 AVENUE,ADDRESS,LONG ISLAND CITY,In Progress,,,01 QUEENS,QUEENS,1002371,214248,PHONE,Unspecified,QUEENS,40.75471921483665,-73.93459379303424,"{'latitude': '40.75471921483665', 'longitude': '-73.93459379303424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16858,39,3,33,72,72,4003860020,,,,,,,38 AVENUE,39 AVENUE,28 STREET,
59691879,2023-12-10T00:48:56.000,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11231,205 CARROLL STREET,CARROLL STREET,CLINTON STREET,COURT STREET,ADDRESS,BROOKLYN,In Progress,,,06 BROOKLYN,BROOKLYN,984868,187535,ONLINE,Unspecified,BROOKLYN,40.681416997762604,-73.99777183373644,"{'latitude': '40.681416997762604', 'longitude': '-73.99777183373644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13514,14,2,27,48,48,3003510046,,,,,,,CLINTON STREET,COURT STREET,CARROLL STREET,
59694988,2023-12-10T00:48:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10468,2535 GRAND AVENUE,GRAND AVENUE,WEST  190 STREET,WEST  192 STREET,ADDRESS,BRONX,In Progress,Your complaint has been received by the Police Department and additional information will be available later.,2023-12-10T01:43:49.000,07 BRONX,BRONX,1011527,254549,MOBILE,Unspecified,BRONX,40.865310686039486,-73.90138225011205,"{'latitude': '40.865310686039486', 'longitude': '-73.90138225011205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606,24,5,29,34,34,2032140044,,,,,,,WEST  190 STREET,WEST  192 STREET,GRAND AVENUE,
59689310,2023-12-10T00:48:53.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10453,64 EAST  183 STREET,EAST  183 STREET,WALTON AVENUE,MORRIS AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T00:53:33.000,05 BRONX,BRONX,1011231,251984,PHONE,Unspecified,BRONX,40.858271448590614,-73.90246273872681,"{'latitude': '40.858271448590614', 'longitude': '-73.90246273872681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606,6,5,29,29,29,2031820031,,2023-12-10T00:53:29.000,,,,,WALTON AVENUE,MORRIS AVENUE,EAST  183 STREET,
59687230,2023-12-10T00:48:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2966 DECATUR AVENUE,DECATUR AVENUE,BEDFORD PARK BOULEVARD,EAST  201 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:26:58.000,07 BRONX,BRONX,1016466,255695,ONLINE,Unspecified,BRONX,40.86843946160884,-73.88352021190941,"{'latitude': '40.86843946160884', 'longitude': '-73.88352021190941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10936,24,5,40,34,34,2032800019,,2023-12-10T01:26:56.000,,,,,BEDFORD PARK BOULEVARD,EAST  201 STREET,DECATUR AVENUE,
59690837,2023-12-10T00:48:42.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10457,4184 PARK AVENUE,PARK AVENUE,EAST  176 STREET,EAST TREMONT AVENUE,ADDRESS,BRONX,In Progress,,,06 BRONX,BRONX,1011984,247837,ONLINE,Unspecified,BRONX,40.84688683977494,-73.89975777529284,"{'latitude': '40.84688683977494', 'longitude': '-73.89975777529284', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10935,35,5,22,31,31,2029090008,,,,,,,EAST  176 STREET,EAST TREMONT AVENUE,PARK AVENUE,
59687924,2023-12-10T00:48:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11102,29-27 NEWTOWN AVENUE,NEWTOWN AVENUE,29 STREET,30 STREET,ADDRESS,ASTORIA,In Progress,,,01 QUEENS,QUEENS,1006016,219290,MOBILE,Unspecified,QUEENS,40.76854998222843,-73.92142115721732,"{'latitude': '40.76854998222843', 'longitude': '-73.92142115721732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16859,39,3,4,72,72,4005970001,,,,,,,29 STREET,30 STREET,NEWTOWN AVENUE,
59694369,2023-12-10T00:48:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11214,8014 19 AVENUE,19 AVENUE,80 STREET,81 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:27:45.000,11 BROOKLYN,BROOKLYN,985062,161224,PHONE,Unspecified,BROOKLYN,40.6091989661003,-73.99707554403616,"{'latitude': '40.6091989661003', 'longitude': '-73.99707554403616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17616,1,2,45,37,37,3062850039,,2023-12-10T01:27:41.000,,,,,80 STREET,81 STREET,19 AVENUE,
59693011,2023-12-10T00:48:13.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11201,57 FRONT STREET,FRONT STREET,YORK STREET,MAIN STREET,ADDRESS,BROOKLYN,In Progress,,2023-12-10T02:05:23.000,02 BROOKLYN,BROOKLYN,986685,195238,PHONE,Unspecified,BROOKLYN,40.70255964074296,-73.99121795215937,"{'latitude': '40.70255964074296', 'longitude': '-73.99121795215937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865,68,2,38,54,54,3000367503,Car,,,,,,YORK STREET,MAIN STREET,FRONT STREET,
59692522,2023-12-10T00:48:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10035,158 EAST  126 STREET,EAST  126 STREET,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:03:39.000,11 MANHATTAN,MANHATTAN,1001881,232486,PHONE,Unspecified,MANHATTAN,40.804778678441465,-73.93631454667114,"{'latitude': '40.804778678441465', 'longitude': '-73.93631454667114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13093,7,4,36,16,16,1017747501,,2023-12-10T01:03:36.000,,,,,LEXINGTON AVENUE,3 AVENUE,EAST  126 STREET,
59688862,2023-12-10T00:48:03.000,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Subway,,,,,,ADDRESS,,Assigned,The Department of Homeless Services has sent a mobile outreach response team to the location.,2023-12-10T00:56:52.000,Unspecified MANHATTAN,MANHATTAN,980871,198617,MOBILE,Unspecified,MANHATTAN,40.71183388731198,-74.01218836488958,"{'latitude': '40.71183388731198', 'longitude': '-74.01218836488958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11727,56,4,32,1,1,,,,1,,,Mezzanine,,,,
59691569,2023-12-10T00:47:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10458,2704 DECATUR AVENUE,DECATUR AVENUE,EAST  195 STREET,EAST  197 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:11:09.000,07 BRONX,BRONX,1015067,254449,ONLINE,Unspecified,BRONX,40.86502456816568,-73.88858414414646,"{'latitude': '40.86502456816568', 'longitude': '-73.88858414414646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10936,24,5,22,34,34,2032780003,,2023-12-10T01:11:06.000,,,,,EAST  195 STREET,EAST  197 STREET,DECATUR AVENUE,
59687216,2023-12-10T00:47:40.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11105,21-61 STEINWAY STREET,STEINWAY STREET,21 AVENUE,DITMARS BOULEVARD,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-12-10T01:21:28.000,01 QUEENS,QUEENS,1010532,221141,ONLINE,Unspecified,QUEENS,40.77361821888064,-73.90511042680728,"{'latitude': '40.77361821888064', 'longitude': '-73.90511042680728', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16862,39,3,4,72,72,4007970008,,2023-12-10T01:21:24.000,,,,,21 AVENUE,DITMARS BOULEVARD,STEINWAY STREET,
59694504,2023-12-10T00:46:58.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:03:55.000,04 QUEENS,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,4018620001,,2023-12-10T01:03:52.000,,,,,92 STREET,93 STREET,CORONA AVENUE,
59694490,2023-12-10T00:46:52.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10013,525 BROOME STREET,BROOME STREET,THOMPSON STREET,SULLIVAN STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:29:15.000,02 MANHATTAN,MANHATTAN,983137,202999,ONLINE,Unspecified,MANHATTAN,40.72386200043608,-74.00401541830841,"{'latitude': '40.72386200043608', 'longitude': '-74.00401541830841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12076,57,4,10,1,1,1004767501,,2023-12-10T01:29:08.000,,,,,THOMPSON STREET,SULLIVAN STREET,BROOME STREET,
59690435,2023-12-10T00:46:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,1560 FULTON STREET,FULTON STREET,FULTON STREET,HERKIMER STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:33:58.000,03 BROOKLYN,BROOKLYN,1001365,186869,PHONE,Unspecified,BROOKLYN,40.67957245472067,-73.93829447578248,"{'latitude': '40.67957245472067', 'longitude': '-73.93829447578248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615,69,2,49,52,52,3016997501,,2023-12-10T01:33:54.000,,,,,FULTON STREET,HERKIMER STREET,FULTON STREET,
59687581,2023-12-10T00:46:43.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11418,91-50 110 STREET,110 STREET,91 AVENUE,ATLANTIC AVENUE,ADDRESS,RICHMOND HILL,In Progress,,,09 QUEENS,QUEENS,1029594,191884,PHONE,Unspecified,QUEENS,40.69323786579106,-73.83648553035722,"{'latitude': '40.69323786579106', 'longitude': '-73.83648553035722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24014,46,3,46,60,60,4093160015,,,,,,,91 AVENUE,ATLANTIC AVENUE,110 STREET,
59690381,2023-12-10T00:46:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11229,3042 AVENUE V,AVENUE V,FORD STREET,COYLE STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:02:34.000,15 BROOKLYN,BROOKLYN,1001769,157438,MOBILE,Unspecified,BROOKLYN,40.59878988925375,-73.93691433327626,"{'latitude': '40.59878988925375', 'longitude': '-73.93691433327626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13512,32,2,8,36,36,3073890001,,2023-12-10T01:02:28.000,,,,,FORD STREET,COYLE STREET,AVENUE V,
59691520,2023-12-10T00:46:32.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10304,185 PARK HILL AVENUE,PARK HILL AVENUE,OSGOOD AVENUE,SOBEL COURT,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:27:40.000,01 STATEN ISLAND,STATEN ISLAND,961374,163026,PHONE,Unspecified,STATEN ISLAND,40.61411559192989,-74.08239506383015,"{'latitude': '40.61411559192989', 'longitude': '-74.08239506383015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10691,4,1,13,74,74,5029220150,,2023-12-10T01:27:36.000,,,,,OSGOOD AVENUE,SOBEL COURT,PARK HILL AVENUE,
59692825,2023-12-10T00:46:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11220,360 68 STREET,68 STREET,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,In Progress,Your complaint has been received by the Police Department and additional information will be available later.,2023-12-10T01:52:27.000,10 BROOKLYN,BROOKLYN,977505,170915,PHONE,Unspecified,BROOKLYN,40.63579620566418,-74.02430211526988,"{'latitude': '40.63579620566418', 'longitude': '-74.02430211526988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18180,10,2,44,41,41,3058630031,,,,,,,3 AVENUE,4 AVENUE,68 STREET,
59692913,2023-12-10T00:46:29.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10033,589 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST  185 STREET,WEST  187 STREET,ADDRESS,NEW YORK,In Progress,,2023-12-10T01:39:03.000,12 MANHATTAN,MANHATTAN,1001664,250648,PHONE,Unspecified,MANHATTAN,40.85462858350058,-73.9370512347702,"{'latitude': '40.85462858350058', 'longitude': '-73.9370512347702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091,47,4,39,22,22,1021790215,,,,,,,WEST  185 STREET,WEST  187 STREET,FORT WASHINGTON AVENUE,
